Date,"Event Name","Event Region","Event Type",Division,"Match Type","Match Number","Red 1","Red 2","Red 3","Blue 1","Blue 2","Blue 3","Red 1; No Show (1) Disqualified (2)","Red 2; No Show (1) Disqualified (2)","Red 3; No Show (1) Disqualified (2)","Blue 1; No Show (1) Disqualified (2)","Blue 2; No Show (1) Disqualified (2)","Blue 3; No Show (1) Disqualified (2)","Red 1 Surrogate","Red 2 Surrogate","Red 3 Surrogate","Blue 1 Surrogate","Blue 2 Surrogate","Blue 3 Surrogate","Match Saved","Red Autonomous Period; Robot 1 Placement","Red Autonomous Period, Robot 2 Placement","Red Autonomous Period, Rescue Beacons","Red Autonomous Period, Climbers in Shelter","Red Driver Controlled; Robot 1 Placement","Red Driver Controlled; Robot 2 Placement","Red Driver Controlled; Floor Goal","Red Driver Controlled; High Goal","Red Driver Controlled; Low Goal","Red Driver Controlled; Mid Goal","Red Driver Controlled; Climbers in Shelter","Red Driver Controlled; Zip Line","Red End Game; All Clear Signal","Red End Game; Robot on Pull Up Bar","Red Minor Penalty Incurred","Red Major Penalty Incurred","Red Minor Penalty Awarded","Red Major Penalty Awarded","Blue Autonomous Period; Robot 1 Placement","Blue Autonomous Period, Robot 2 Placement","Blue Autonomous Period, Rescue Beacons","Blue Autonomous Period, Climbers in Shelter","Blue Driver Controlled; Robot 1 Placement","Blue Driver Controlled; Robot 2 Placement","Blue Driver Controlled; Floor Goal","Blue Driver Controlled; High Goal","Blue Driver Controlled; Low Goal","Blue Driver Controlled; Mid Goal","Blue Driver Controlled; Climbers in Shelter","Blue Driver Controlled; Zip Line","Blue End Game; All Clear Signal","Blue End Game; Robot on Pull Up Bar","Blue Minor Penalty Incurred","Blue Major Penalty Incurred","Blue Minor Penalty Awarded","Blue Major Penalty Awarded",
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,40,6341,7164,0,4347,7117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,5,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,6,3,10,4,4,10,1,3,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,41,4137,6055,0,7314,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,2,1,2,13,2,3,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,42,5485,8221,0,4029,10392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5,5,1,12,0,9,2,2,0,0,0,0,1,0,1,0,0,0,5,0,1,13,0,0,2,0,0,0,1,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,43,8645,5017,0,9372,9845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,5,10,2,0,2,2,0,0,0,0,0,0,1,0,0,1,4,0,4,0,3,3,3,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,44,6029,3371,0,6040,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,3,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,3,6,4,0,3,5,3,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,45,8619,8702,0,9927,8528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,6,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,6,0,3,0,0,0,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,46,5421,18,0,7117,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,5,4,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,9,0,2,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,47,8509,7314,0,4486,7164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,5,3,0,0,12,4,2,0,0,0,2,0,0,1,2,0,0,0,0,8,0,0,0,2,0,1,2,0,0,0,2,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,48,6899,5163,0,8645,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4,0,5,0,0,0,2,1,0,1,1,0,0,0,2,1,0,0,0,0,2,12,0,9,2,3,1,1,0,0,1,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,49,3415,10392,0,9845,7486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,7,0,0,0,1,1,1,0,0,0,0,0,1,0,0,3,0,3,0,2,2,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,50,8528,4347,0,3371,9372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,12,2,2,1,2,0,0,0,0,0,1,0,0,5,0,2,3,0,0,2,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,51,8619,6055,0,6527,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6,0,5,10,0,0,2,1,2,1,0,0,0,0,1,0,0,2,0,3,8,0,0,0,2,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,52,6341,9927,0,248,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,15,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,2,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,53,8702,5017,0,8221,7393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,5,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,4,0,4,11,0,7,2,2,1,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,54,6040,4096,0,4137,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,55,7314,3415,0,7117,6899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,1,0,0,10,2,2,0,0,0,0,0,1,0,1,0,0,3,6,5,0,4,10,2,2,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,56,8390,8528,0,5163,6527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,10,2,0,1,2,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,57,3371,8619,0,4486,4286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,4,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,58,4029,8702,0,18,248,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,4,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4,5,7,3,3,3,1,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,59,4347,8509,0,10392,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,1,2,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,60,7393,7164,0,5485,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,9,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,6,3,3,6,0,5,4,3,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,61,9372,7486,0,6055,6341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,4,0,2,0,1,0,2,0,0,0,0,2,0,1,2,3,6,5,10,0,0,4,1,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,62,5421,9927,0,4096,5017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,5,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,63,6040,4137,0,9845,8221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,5,0,2,2,1,1,1,0,0,2,2,1,0,0,0,3,0,8,2,0,6,2,2,0,0,2,2,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,64,3415,4029,0,8528,6029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5,12,0,5,1,0,1,1,0,0,0,0,0,0,0,0,6,5,2,0,0,0,2,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,65,4286,18,0,10392,7164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,3,4,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,3,1,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,66,7486,7393,0,9372,8509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,6,4,0,0,3,2,2,2,1,0,0,0,0,0,1,0,2,0,0,5,5,0,0,2,3,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,67,4096,248,0,6055,8645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,6,4,3,3,1,9,2,3,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,68,7117,8221,0,5163,9927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,3,5,0,8,4,1,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,69,4486,9845,0,6341,5485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,5,0,1,0,4,3,1,1,0,0,0,0,2,0,0,0,5,5,5,1,0,0,4,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,70,6527,8702,0,7314,5421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,8,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,6,5,2,0,11,12,1,3,0,0,1,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,71,4137,3371,0,5017,8390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,5,9,6,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,6,6,0,0,5,0,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,72,8619,4347,0,6899,6040,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,10,1,1,1,2,0,0,0,0,0,0,0,0,0,5,5,0,2,0,4,0,1,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,73,4096,7486,0,8221,8528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,2,2,0,1,1,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,74,7117,9845,0,6029,4486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,2,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,75,4286,5163,0,5485,8702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,3,0,6,0,3,0,0,2,0,1,1,0,1,0,0,2,0,0,3,0,21,0,0,0,4,1,0,0,1,0,1,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,76,3371,10392,0,9927,6527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,77,7164,9372,0,8390,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,6,4,0,0,2,2,1,1,0,1,0,0,0,2,0,0,0,4,7,12,0,1,0,0,0,1,0,0,0,1,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,78,6899,248,0,5421,4137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,1,0,1,5,3,2,0,1,0,0,0,0,0,0,1,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,79,5017,4029,0,4347,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,3,0,3,10,3,0,2,1,1,1,0,0,0,0,0,1,1,2,0,0,2,8,0,12,2,3,0,2,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,80,18,8645,0,8509,8619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,10,7,1,5,3,3,0,0,0,1,0,0,0,2,0,2,6,3,10,0,0,0,4,1,1,0,0,0,0,1,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,1,81,7393,6040,0,6341,7314,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,8,0,2,0,4,2,2,1,0,0,0,0,2,0,1,2,5,5,2,1,0,12,3,2,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,3,11,8390,4029,7393,10392,3415,3371,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,12,0,9,2,2,1,2,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,1,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,3,12,8390,4029,7393,10392,3415,3371,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,5,14,0,0,4,2,2,2,0,1,0,0,0,0,0,0,6,4,2,12,0,0,2,2,0,0,0,0,0,1,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,3,21,7314,6055,8645,8221,4347,7117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,7,0,11,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,3,22,7314,6055,8645,8221,4347,7117,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,4,1,7,0,9,4,1,0,0,0,0,0,0,0,0,0,0,6,6,0,13,3,5,0,1,0,0,0,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,3,23,7314,6055,8645,8221,4347,7117,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,5,0,1,11,0,9,2,2,0,1,0,0,1,0,0,0,1,0,0,0,2,13,0,5,1,2,0,1,1,0,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,4,1,8390,4029,7393,7314,6055,8645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,6,0,4,12,0,0,4,2,1,1,0,0,0,1,0,0,0,0,4,6,5,7,0,12,4,3,0,0,0,1,0,0,
3/20/2016,FTC East Super Regional  Hopper,East,Super Regional Championship,1,4,2,8390,4029,7393,7314,6055,8645,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,8,10,0,6,2,1,1,2,0,0,0,0,0,0,1,2,4,0,5,8,0,10,2,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,1,8606,10061,0,6929,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,16,3,0,0,2,0,0,0,0,0,2,0,0,1,1,2,0,0,1,0,0,0,2,3,0,0,2,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,2,8949,9164,0,8720,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,2,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,4,5,8,12,0,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,3,6220,10400,0,6688,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,4,5942,6427,0,8471,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,5,2891,9019,0,3231,10485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,6,5206,7104,0,4344,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,7,417,9915,0,10060,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,8,8466,9761,0,724,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,0,9,3491,8660,0,5132,9112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,1,10061,417,0,10400,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,16,3,0,0,2,0,0,0,0,0,2,0,0,1,1,2,0,0,1,0,0,0,2,3,0,0,2,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,2,3491,7104,0,6929,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,2,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,4,5,8,12,0,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,3,71,6220,0,9761,4344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,0,4,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,4,0,12,0,0,0,2,2,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,4,8466,6688,0,3231,4133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,7,0,0,8,0,0,1,0,0,0,0,0,0,1,0,2,3,5,4,0,1,2,4,3,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,5,8660,5206,0,10485,8471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,9,0,0,2,0,0,0,2,0,2,0,0,1,0,0,4,6,0,8,0,6,0,1,0,0,2,0,2,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,6,4143,10060,0,5942,5218,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,2,0,3,11,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,5,18,0,0,0,2,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,7,8606,8949,0,9164,5132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,8,2,1,0,1,0,0,0,0,0,0,0,0,3,3,3,0,0,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,8,5220,9112,0,8720,9019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,4,2,10,0,5,2,2,0,0,0,0,0,0,0,1,0,0,3,5,8,0,4,0,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,9,724,8570,0,6427,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,3,3,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,10,7104,8466,0,9915,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,6,9,3,0,7,2,1,0,0,0,0,0,0,0,1,0,2,6,6,7,0,0,0,4,2,1,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,11,6220,5218,0,3231,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,4,2,1,2,0,0,1,0,0,1,0,2,4,6,3,0,3,0,2,2,0,0,1,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,12,8949,4143,0,5206,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10,9,0,2,0,3,0,2,0,0,0,0,0,1,0,0,0,5,5,4,0,0,2,0,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,13,4133,4344,0,417,9112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,6,0,2,0,3,2,0,1,0,0,0,0,0,1,0,0,3,4,6,4,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,14,8570,9164,0,9019,6929,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,4,6,5,0,0,0,2,2,0,0,1,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,15,5220,8471,0,6427,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4,1,9,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,6,10,0,0,0,1,0,1,0,0,0,1,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,16,10485,8372,0,10060,8606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,2,3,1,1,0,0,0,0,0,1,0,2,0,0,9,0,0,7,4,3,0,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,17,5942,9761,0,10061,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,18,6688,724,0,5132,8720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,5,2,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,3,3,15,0,0,0,4,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,19,5206,4133,0,6220,8570,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,4,1,5,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,6,6,0,0,0,1,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,20,10400,71,0,6929,8660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,9,0,1,0,3,1,0,0,0,0,2,0,0,1,0,0,4,0,10,11,0,0,0,2,1,1,2,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,21,417,9019,0,7104,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,2,0,5,0,2,1,0,0,0,0,0,0,0,3,0,0,3,4,1,5,0,3,2,1,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,22,8471,3231,0,8949,10061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,13,0,0,2,2,1,1,0,0,0,0,0,1,0,0,3,6,30,0,0,4,2,3,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,23,5220,724,0,2891,10060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,7,4,0,8,0,2,0,0,0,0,0,0,0,1,0,2,5,0,8,0,0,0,4,2,1,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,24,4344,8606,0,5218,9915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,9,2,2,0,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,2,3,1,2,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,25,5942,6688,0,9112,9164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,26,8720,6427,0,10485,9761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5,2,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,5,6,4,0,0,6,0,2,0,0,0,0,0,0,
3/26/2016,FTC West Super Regional Gold,West,Super Regional Championship,2,1,27,5132,8372,0,8466,3491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,4,3,1,1,0,0,0,0,0,1,0,2,3,0,5,3,0,4,2,2,0,1,0,0,0,0,
